participant_id,transcript,question,domain,order,y_primary,y_secondary,y_sign
p-0760,24,Switch,brainteasers,0,-0.663294217410264,0.6616311973333348,1.0
p-0761,5,Graviational Lens Modelling,astrophysics,0,0.0,0.0,
p-0762,10,Large Linear Structure,astrophysics,0,-0.6190392084062235,-1.024504316514388,0.0
p-0763,10,Large Linear Structure,astrophysics,1,-0.6190392084062235,-2.932674137586854,0.0
p-0764,4,Early Universe Galaxies,astrophysics,0,0.4054651081081642,-0.4899189389466771,0.0
p-0765,16,Database deletion,coding,1,0.8001193001121129,1.463413517522377,1.0
p-0766,15,Database deletion,coding,0,-0.8472978603872036,-0.8472978603872036,0.0
p-0767,11,Little Red Dots,astrophysics,0,0.2006706954621514,0.2006706954621514,1.0
p-0768,18,ORM library,coding,1,-0.4054651081081643,0.4418327522790393,1.0
p-0769,20,Prefix-sum,coding,1,1.09861228866811,0.8979415932059583,1.0
p-0770,11,Little Red Dots,astrophysics,0,0.4054651081081642,0.0,
p-0771,14,Rust,coding,0,-1.152679509938386,-0.8299061176753344,0.0
p-0772,19,Prefix-sum,coding,0,0.0,-0.8472978603872034,0.0
p-0773,19,Prefix-sum,coding,0,2.19722457733622,1.791759469228055,1.0
p-0774,9,Large Linear Structure,astrophysics,1,-0.8472978603872036,-0.6466271649250523,0.0
p-0775,6,Graviational Lens Modelling,astrophysics,1,0.8472978603872034,-0.04808618666763786,0.0
p-0776,2,Bergs,brainteasers,1,1.734601055388106,-0.4626235219481132,0.0
p-0777,1,Bergs,brainteasers,1,2.19722457733622,0.0,
p-0778,2,Bergs,brainteasers,0,0.8472978603872034,0.4418327522790392,1.0
p-0779,1,Bergs,brainteasers,0,1.386294361119891,-0.3483066942682156,0.0
p-0780,24,Switch,brainteasers,1,0.0,-0.7537718023763803,0.0
p-0781,24,Switch,brainteasers,0,0.8472978603872034,-0.5389965007326873,0.0
p-0782,13,Rust,coding,0,3.891820298110626,-0.7032995520239633,0.0
p-0783,15,Database deletion,coding,0,-0.04000533461369925,1.058606954054411,1.0
p-0784,1,Bergs,brainteasers,0,1.09861228866811,3.295836866004329,1.0
p-0785,10,Large Linear Structure,astrophysics,1,0.2006706954621514,1.047968555849355,1.0
p-0786,19,Prefix-sum,coding,0,0.0,0.8472978603872036,1.0
p-0787,18,ORM library,coding,1,1.386294361119891,0.7672551527136672,1.0
p-0788,8,Internal Temperature of Stars,brainteasers,1,1.450010175505999,0.06371581438610785,1.0
p-0789,3,Early Universe Galaxies,astrophysics,0,1.208311205924534,0.5450169885142699,1.0
p-0790,18,ORM library,coding,1,0.8472978603872034,1.252762968495368,1.0
p-0791,5,Graviational Lens Modelling,astrophysics,1,-0.8472978603872036,0.538996500732687,1.0
p-0792,21,Probability puzzle,brainteasers,0,-1.265666373331276,-0.4183685129440723,0.0
p-0793,19,Prefix-sum,coding,0,0.8472978603872034,0.646627164925052,1.0
p-0794,8,Internal Temperature of Stars,brainteasers,0,0.6190392084062236,0.2135741002980594,1.0
p-0795,4,Early Universe Galaxies,astrophysics,0,-0.4054651081081643,-0.4054651081081643,0.0
p-0796,21,Probability puzzle,brainteasers,1,1.658228076603532,-0.6554068525770989,0.0
p-0797,1,Bergs,brainteasers,0,-0.8472978603872036,0.2513144282809062,1.0
p-0798,20,Prefix-sum,coding,0,0.08004270767353656,1.178654996341646,1.0
p-0799,4,Early Universe Galaxies,astrophysics,1,1.516347489368088,0.1300531282481974,1.0
p-0800,17,ORM library,coding,0,-0.8472978603872036,-0.8472978603872036,0.0
p-0801,4,Early Universe Galaxies,astrophysics,1,1.815289966638249,1.815289966638249,1.0
p-0802,21,Probability puzzle,brainteasers,1,-2.94443897916644,0.0,
p-0803,7,Internal Temperature of Stars,brainteasers,0,0.4054651081081642,0.4054651081081642,1.0
p-0804,1,Bergs,brainteasers,0,-0.4895482253187058,0.08581591958485602,1.0
p-0805,24,Switch,brainteasers,1,0.8472978603872034,0.8472978603872034,1.0
p-0806,18,ORM library,coding,1,0.8472978603872034,-1.349926716949016,0.0
p-0807,7,Internal Temperature of Stars,brainteasers,0,1.386294361119891,0.0,
p-0808,21,Probability puzzle,brainteasers,0,-0.4054651081081643,0.0,
p-0809,21,Probability puzzle,brainteasers,0,-2.197224577336219,-1.833259200134807,0.0
p-0810,15,Database deletion,coding,0,1.734601055388106,0.8873031950009029,1.0
p-0811,24,Switch,brainteasers,0,2.442347035369205,1.447724460225143,1.0
p-0812,24,Switch,brainteasers,0,0.4054651081081642,0.0,
p-0813,12,Little Red Dots,astrophysics,1,0.8472978603872034,0.8472978603872034,1.0
p-0814,11,Little Red Dots,astrophysics,1,-0.0800427076735365,0.3254224004346278,1.0
p-0815,1,Bergs,brainteasers,0,0.8472978603872034,0.646627164925052,1.0
p-0816,1,Bergs,brainteasers,0,4.595119850134589,4.79579054559674,1.0
p-0817,16,Database deletion,coding,1,0.4054651081081642,0.8109302162163285,1.0
p-0818,5,Graviational Lens Modelling,astrophysics,1,0.8472978603872034,0.0,
p-0819,21,Probability puzzle,brainteasers,0,-0.4054651081081643,0.0,
p-0820,3,Early Universe Galaxies,astrophysics,1,0.0,0.2006706954621512,1.0
p-0821,19,Prefix-sum,coding,0,0.08004270767353656,0.08004270767353656,1.0
p-0822,9,Large Linear Structure,astrophysics,0,0.8472978603872034,0.646627164925052,1.0
p-0823,24,Switch,brainteasers,0,-0.4054651081081643,-0.6873162602491518,0.0
p-0824,19,Prefix-sum,coding,0,-4.59511985013459,-1.65068087096815,0.0
p-0825,10,Large Linear Structure,astrophysics,1,-2.197224577336219,-2.197224577336219,0.0
p-0826,17,ORM library,coding,1,0.0,0.0,
p-0827,13,Rust,coding,0,1.265666373331276,-1.176680662037929,0.0
p-0828,2,Bergs,brainteasers,1,-1.734601055388106,0.4626235219481127,1.0
p-0829,15,Database deletion,coding,1,0.8472978603872034,0.2282586519809798,1.0
p-0830,20,Prefix-sum,coding,0,-1.152679509938386,0.233614851181505,1.0
p-0831,20,Prefix-sum,coding,0,0.8472978603872034,0.2282586519809798,1.0
p-0832,8,Internal Temperature of Stars,brainteasers,0,0.5753641449035619,-0.1784076574728184,0.0
p-0833,17,ORM library,coding,1,0.0,0.0,
p-0834,17,ORM library,coding,1,0.6190392084062236,0.1294909830875178,1.0
p-0835,19,Prefix-sum,coding,0,-0.6190392084062235,0.4795730802618863,1.0
p-0836,21,Probability puzzle,brainteasers,1,-1.09861228866811,-1.09861228866811,0.0
p-0837,14,Rust,coding,0,0.4054651081081642,1.504077396776274,1.0
p-0838,14,Rust,coding,0,0.0,-0.4054651081081642,0.0
p-0839,18,ORM library,coding,0,-0.4054651081081643,-0.4054651081081643,0.0
p-0840,10,Large Linear Structure,astrophysics,1,0.0,1.208311205924534,1.0
p-0841,9,Large Linear Structure,astrophysics,0,-0.4054651081081643,-0.4054651081081643,0.0
p-0842,13,Rust,coding,0,-1.09861228866811,-1.945910149055313,0.0
p-0843,14,Rust,coding,0,2.19722457733622,1.791759469228055,1.0
p-0844,3,Early Universe Galaxies,astrophysics,1,0.2006706954621514,-0.7939518796819105,0.0
p-0845,20,Prefix-sum,coding,0,-2.197224577336219,-0.8109302162163285,0.0
p-0846,23,Switch,brainteasers,0,0.4895482253187058,0.08408311721054157,1.0
p-0847,1,Bergs,brainteasers,0,-0.8472978603872036,-0.4418327522790393,0.0
p-0848,10,Large Linear Structure,astrophysics,1,0.6190392084062236,0.9418126006692749,1.0
p-0849,12,Little Red Dots,astrophysics,0,-0.4054651081081643,0.4418327522790393,1.0
p-0850,21,Probability puzzle,brainteasers,1,-0.2006706954621512,1.996553881874068,1.0
p-0851,22,Probability puzzle,brainteasers,0,0.0,0.5753641449035618,1.0
p-0852,12,Little Red Dots,astrophysics,0,0.2818511521409875,-0.5182681479711253,0.0
p-0853,12,Little Red Dots,astrophysics,0,0.0,-0.1603426500751795,0.0
p-0854,6,Graviational Lens Modelling,astrophysics,1,-1.045968555182688,0.340325805937203,1.0
p-0855,16,Database deletion,coding,1,0.4054651081081642,0.8109302162163285,1.0
p-0856,2,Bergs,brainteasers,0,-1.386294361119891,0.0,
p-0857,23,Switch,brainteasers,1,0.0,-2.19722457733622,0.0
p-0858,16,Database deletion,coding,1,-2.94443897916644,-1.55814461804655,0.0
p-0859,24,Switch,brainteasers,1,0.8472978603872034,0.8472978603872034,1.0
p-0860,7,Internal Temperature of Stars,brainteasers,0,0.6190392084062236,0.6190392084062236,1.0
p-0861,6,Graviational Lens Modelling,astrophysics,1,-0.2006706954621512,-0.6061358035703155,0.0
p-0862,4,Early Universe Galaxies,astrophysics,1,0.3227733922630509,0.3227733922630509,1.0
p-0863,3,Early Universe Galaxies,astrophysics,0,0.08004270767353656,0.08004270767353656,1.0
p-0864,8,Internal Temperature of Stars,brainteasers,1,-0.6190392084062235,-0.6190392084062235,0.0
p-0865,3,Early Universe Galaxies,astrophysics,0,-0.4895482253187058,-0.1255828481172939,0.0
p-0866,13,Rust,coding,1,0.2818511521409875,1.177235199195829,1.0
p-0867,13,Rust,coding,1,-0.1201443118420633,-0.2001870195155999,0.0
p-0868,10,Large Linear Structure,astrophysics,1,-0.4054651081081643,-1.504077396776274,0.0
p-0869,9,Large Linear Structure,astrophysics,0,0.0,0.0,
p-0870,5,Graviational Lens Modelling,astrophysics,0,0.4054651081081642,-0.6931471805599456,0.0
p-0871,11,Little Red Dots,astrophysics,1,-0.6190392084062235,-1.024504316514388,0.0
p-0872,2,Bergs,brainteasers,1,-0.2006706954621512,-0.6061358035703155,0.0
p-0873,4,Early Universe Galaxies,astrophysics,1,0.3227733922630509,-0.08269171584511337,0.0
p-0874,10,Large Linear Structure,astrophysics,1,0.0,-4.595119850134589,0.0
p-0875,24,Switch,brainteasers,1,0.8472978603872034,0.8472978603872034,1.0
p-0876,12,Little Red Dots,astrophysics,1,-0.663294217410264,-0.1737459920915582,0.0
p-0877,8,Internal Temperature of Stars,brainteasers,1,0.6190392084062236,0.2135741002980594,1.0
p-0878,16,Database deletion,coding,0,0.0,0.7081850579244856,1.0
p-0879,10,Large Linear Structure,astrophysics,1,1.386294361119891,0.5389965007326873,1.0
p-0880,5,Graviational Lens Modelling,astrophysics,0,-0.8472978603872036,-0.8472978603872036,0.0
p-0881,24,Switch,brainteasers,0,2.944438979166439,2.743768283704288,1.0
p-0882,5,Graviational Lens Modelling,astrophysics,0,0.4895482253187058,1.336846085705909,1.0
p-0883,6,Graviational Lens Modelling,astrophysics,0,1.386294361119891,2.484906649788001,1.0
p-0884,20,Prefix-sum,coding,1,0.8472978603872034,-1.349926716949016,0.0
p-0885,21,Probability puzzle,brainteasers,0,-1.734601055388106,-0.3483066942682158,0.0
p-0886,4,Early Universe Galaxies,astrophysics,1,0.4054651081081642,-0.3483066942682161,0.0
p-0887,15,Database deletion,coding,1,0.2006706954621514,-0.2466415225815134,0.0
p-0888,13,Rust,coding,0,2.944438979166439,0.0,
p-0889,23,Switch,brainteasers,1,-0.2006706954621512,-0.8197099038683748,0.0
p-0890,16,Database deletion,coding,1,-0.3227733922630512,-0.5639354490799394,0.0
p-0891,2,Bergs,brainteasers,1,-1.992430164690206,-1.751268107873318,0.0
p-0892,15,Database deletion,coding,0,0.0,0.5753641449035618,1.0
p-0893,19,Prefix-sum,coding,0,-0.4054651081081643,0.0,
p-0894,19,Prefix-sum,coding,0,-0.4054651081081643,-0.4054651081081643,0.0
p-0895,14,Rust,coding,1,-0.6190392084062235,-0.4183685129440723,0.0
p-0896,11,Little Red Dots,astrophysics,0,-1.386294361119891,-1.185623665657739,0.0
p-0897,6,Graviational Lens Modelling,astrophysics,0,-0.2006706954621512,-0.2807134031356878,0.0
p-0898,1,Bergs,brainteasers,1,-2.197224577336219,-3.58351893845611,0.0
p-0899,24,Switch,brainteasers,1,4.595119850134589,2.397895272798369,1.0
p-0900,8,Internal Temperature of Stars,brainteasers,0,0.3227733922630509,-0.5245244681241525,0.0
p-0901,9,Large Linear Structure,astrophysics,0,0.0,0.0,
p-0902,20,Prefix-sum,coding,1,-1.386294361119891,-1.791759469228055,0.0
p-0903,15,Database deletion,coding,1,-0.5322168137473082,-3.476655792913748,0.0
p-0904,14,Rust,coding,1,0.0,-0.2818511521409875,0.0
p-0905,12,Little Red Dots,astrophysics,1,0.1603426500751795,0.1603426500751795,1.0
p-0906,19,Prefix-sum,coding,0,-0.6190392084062235,-0.6190392084062235,0.0
p-0907,1,Bergs,brainteasers,0,1.152679509938386,-1.044545067397834,0.0
p-0908,3,Early Universe Galaxies,astrophysics,0,0.8472978603872034,2.112964233718479,1.0
p-0909,23,Switch,brainteasers,1,0.8472978603872034,0.1840036429769392,1.0
p-0910,21,Probability puzzle,brainteasers,0,0.0,0.0,
p-0911,9,Large Linear Structure,astrophysics,0,-1.045968555182688,-0.198670694795484,0.0
p-0912,16,Database deletion,coding,1,-0.4054651081081643,-1.252762968495368,0.0
p-0913,4,Early Universe Galaxies,astrophysics,0,0.0,0.0,
p-0914,15,Database deletion,coding,1,-0.8472978603872036,-0.8472978603872036,0.0
p-0915,21,Probability puzzle,brainteasers,0,0.8472978603872034,5.442417710521793,1.0
p-0916,12,Little Red Dots,astrophysics,1,-0.2411620568168881,0.1643030512912762,1.0
p-0917,22,Probability puzzle,brainteasers,1,-2.197224577336219,-1.707676352017513,0.0
p-0918,5,Graviational Lens Modelling,astrophysics,1,0.8472978603872034,3.791736839553644,1.0
p-0919,4,Early Universe Galaxies,astrophysics,1,0.0,-1.815289966638249,0.0
p-0920,15,Database deletion,coding,0,0.0,-1.815289966638249,0.0
p-0921,10,Large Linear Structure,astrophysics,0,-0.7081850579244856,0.139112802462718,1.0
p-0922,14,Rust,coding,1,-1.992430164690206,-1.992430164690206,0.0
p-0923,5,Graviational Lens Modelling,astrophysics,0,0.0,0.8472978603872036,1.0
p-0924,6,Graviational Lens Modelling,astrophysics,1,-0.4054651081081643,-0.204794412646013,0.0
p-0925,4,Early Universe Galaxies,astrophysics,1,0.2006706954621514,0.2006706954621514,1.0
p-0926,16,Database deletion,coding,1,0.4054651081081642,0.2047944126460128,1.0
p-0927,6,Graviational Lens Modelling,astrophysics,0,-0.3227733922630512,-0.7282385003712154,0.0
p-0928,23,Switch,brainteasers,1,2.090741096933769,4.287965674269989,1.0
p-0929,4,Early Universe Galaxies,astrophysics,1,-0.3227733922630512,0.3405208251472128,1.0
p-0930,5,Graviational Lens Modelling,astrophysics,1,0.4895482253187058,0.4895482253187058,1.0
p-0931,14,Rust,coding,1,0.4054651081081642,0.6061358035703155,1.0
p-0932,18,ORM library,coding,1,1.734601055388106,1.533930359925955,1.0
p-0933,9,Large Linear Structure,astrophysics,1,0.7537718023763803,-0.09352605801082314,0.0
p-0934,17,ORM library,coding,1,-2.197224577336219,-3.931825632724325,0.0
p-0935,10,Large Linear Structure,astrophysics,1,0.0,2.090741096933769,1.0
p-0936,23,Switch,brainteasers,0,3.891820298110626,2.793208009442516,1.0
p-0937,2,Bergs,brainteasers,1,4.595119850134589,3.208825489014698,1.0
p-0938,16,Database deletion,coding,0,-1.992430164690206,-0.2578291093020999,0.0
p-0939,5,Graviational Lens Modelling,astrophysics,1,-0.8472978603872036,-0.8472978603872036,0.0
p-0940,17,ORM library,coding,1,-0.4054651081081643,-0.4054651081081643,0.0
p-0941,5,Graviational Lens Modelling,astrophysics,1,-0.8472978603872036,-0.8472978603872036,0.0
p-0942,3,Early Universe Galaxies,astrophysics,0,0.0,-1.992430164690206,0.0
p-0943,8,Internal Temperature of Stars,brainteasers,1,0.8472978603872034,1.252762968495368,1.0
p-0944,4,Early Universe Galaxies,astrophysics,0,-0.7537718023763801,-0.7537718023763801,0.0
p-0945,8,Internal Temperature of Stars,brainteasers,0,0.9946225751440619,0.3313283577337977,1.0
p-0946,12,Little Red Dots,astrophysics,0,0.0,-0.2006706954621514,0.0
p-0947,19,Prefix-sum,coding,1,-0.8472978603872036,-1.466337068793427,0.0
p-0948,11,Little Red Dots,astrophysics,0,1.265666373331276,1.265666373331276,1.0
p-0949,13,Rust,coding,0,0.8472978603872034,0.0,
p-0950,17,ORM library,coding,1,0.0,0.6190392084062235,1.0
p-0951,10,Large Linear Structure,astrophysics,1,0.0,1.09861228866811,1.0
p-0952,21,Probability puzzle,brainteasers,0,-0.0800427076735365,1.185623665657739,1.0
p-0953,13,Rust,coding,1,0.0,-0.6190392084062236,0.0
p-0954,1,Bergs,brainteasers,0,-0.8472978603872036,0.0,
p-0955,15,Database deletion,coding,0,1.09861228866811,1.09861228866811,1.0
p-0956,5,Graviational Lens Modelling,astrophysics,0,1.450010175505999,2.602689685444384,1.0
p-0957,24,Switch,brainteasers,0,0.2006706954621514,0.4013413909243027,1.0
p-0958,18,ORM library,coding,0,-2.197224577336219,-1.349926716949016,0.0
p-0959,20,Prefix-sum,coding,0,-0.1201443118420633,0.7271535485451402,1.0
p-0960,4,Early Universe Galaxies,astrophysics,1,0.7537718023763803,0.7537718023763803,1.0
p-0961,5,Graviational Lens Modelling,astrophysics,1,0.4054651081081642,0.0,
p-0962,7,Internal Temperature of Stars,brainteasers,0,0.6190392084062236,0.8197099038683748,1.0
p-0963,18,ORM library,coding,0,-0.2411620568168881,-0.4418327522790395,0.0
p-0964,3,Early Universe Galaxies,astrophysics,0,0.8953840470548413,0.6947133515926899,1.0
p-0965,19,Prefix-sum,coding,1,1.734601055388106,0.6359887667199966,1.0
p-0966,1,Bergs,brainteasers,1,0.2411620568168882,1.088459917204092,1.0
p-0967,3,Early Universe Galaxies,astrophysics,1,1.992430164690206,0.8938178760220965,1.0
p-0968,20,Prefix-sum,coding,0,0.0,1.09861228866811,1.0
p-0969,7,Internal Temperature of Stars,brainteasers,1,1.09861228866811,1.09861228866811,1.0
p-0970,8,Internal Temperature of Stars,brainteasers,1,3.476098689835272,2.267787483910738,1.0
p-0971,15,Database deletion,coding,0,0.0,-0.7537718023763803,0.0
p-0972,5,Graviational Lens Modelling,astrophysics,1,0.2006706954621514,0.4013413909243027,1.0
p-0973,5,Graviational Lens Modelling,astrophysics,0,0.0,0.0,
p-0974,1,Bergs,brainteasers,0,-1.09861228866811,-0.4795730802618863,0.0
p-0975,14,Rust,coding,1,-0.2006706954621512,-0.2006706954621512,0.0
p-0976,4,Early Universe Galaxies,astrophysics,1,-0.04000533461369925,0.4073068834299655,1.0
p-0977,22,Probability puzzle,brainteasers,0,0.0,-1.09861228866811,0.0
p-0978,19,Prefix-sum,coding,0,0.8472978603872034,0.4418327522790392,1.0
p-0979,12,Little Red Dots,astrophysics,0,0.0,0.0,
p-0980,20,Prefix-sum,coding,0,-0.7537718023763801,0.09352605801082348,1.0
p-0981,24,Switch,brainteasers,1,0.2006706954621514,0.0,
p-0982,23,Switch,brainteasers,1,-0.6190392084062235,-0.819709903868375,0.0
p-0983,1,Bergs,brainteasers,0,-0.0800427076735365,0.2018084444674514,1.0
p-0984,5,Graviational Lens Modelling,astrophysics,1,-0.6190392084062235,0.04425500900404045,1.0
p-0985,20,Prefix-sum,coding,1,0.0,0.0,
p-0986,21,Probability puzzle,brainteasers,0,-4.59511985013459,-2.281484920953959,0.0
p-0987,22,Probability puzzle,brainteasers,0,0.6632942174102643,0.6632942174102643,1.0
p-0988,4,Early Universe Galaxies,astrophysics,0,0.0,-1.09861228866811,0.0
p-0989,20,Prefix-sum,coding,0,-0.8472978603872036,-0.8472978603872036,0.0
p-0990,15,Database deletion,coding,1,-2.94443897916644,-2.369074834262879,0.0
p-0991,1,Bergs,brainteasers,1,3.476098689835272,3.476098689835272,1.0
p-0992,17,ORM library,coding,1,-2.197224577336219,-1.349926716949016,0.0
p-0993,21,Probability puzzle,brainteasers,0,1.324925414743599,0.4776275543563953,1.0
p-0994,17,ORM library,coding,1,0.4473122180436648,-0.938982143076226,0.0
p-0995,14,Rust,coding,0,1.386294361119891,1.386294361119891,1.0
p-0996,18,ORM library,coding,0,0.8472978603872034,1.945910149055313,1.0
p-0997,2,Bergs,brainteasers,0,4.595119850134589,4.595119850134589,1.0
p-0998,20,Prefix-sum,coding,0,2.19722457733622,3.931825632724326,1.0
p-0999,2,Bergs,brainteasers,0,-0.6190392084062235,-2.005333569526115,0.0
p-1000,12,Little Red Dots,astrophysics,0,0.4054651081081642,0.4054651081081642,1.0
p-1001,11,Little Red Dots,astrophysics,0,1.734601055388106,0.6359887667199966,1.0
p-1002,4,Early Universe Galaxies,astrophysics,1,0.2006706954621514,0.819709903868375,1.0
p-1003,11,Little Red Dots,astrophysics,0,-0.2818511521409879,-0.2818511521409879,0.0
p-1004,11,Little Red Dots,astrophysics,1,2.19722457733622,0.8109302162163288,1.0
p-1005,1,Bergs,brainteasers,0,0.5753641449035619,-0.6903022284277142,0.0
p-1006,4,Early Universe Galaxies,astrophysics,1,1.386294361119891,1.185623665657739,1.0
p-1007,21,Probability puzzle,brainteasers,1,-4.59511985013459,-3.208825489014699,0.0
p-1008,7,Internal Temperature of Stars,brainteasers,1,2.442347035369205,2.442347035369205,1.0
p-1009,6,Graviational Lens Modelling,astrophysics,1,-1.09861228866811,-0.8979415932059586,0.0
p-1010,23,Switch,brainteasers,1,-1.658228076603532,1.093307236438417,1.0
p-1011,23,Switch,brainteasers,0,1.386294361119891,1.386294361119891,1.0
p-1012,21,Probability puzzle,brainteasers,1,4.595119850134589,2.397895272798369,1.0
p-1013,21,Probability puzzle,brainteasers,1,1.734601055388106,0.8873031950009029,1.0
p-1014,18,ORM library,coding,1,0.8472978603872034,-1.349926716949016,0.0
p-1015,7,Internal Temperature of Stars,brainteasers,0,1.386294361119891,1.586965056582042,1.0
p-1016,15,Database deletion,coding,1,-1.386294361119891,-1.791759469228055,0.0
p-1017,6,Graviational Lens Modelling,astrophysics,1,0.0,0.0,
