participant_id,transcript,question,domain,order,y_primary,y_secondary,y_sign
p-1018,9,Large Linear Structure,astrophysics,1,0.1201443118420634,0.5256094199502277,1.0
p-1019,10,Large Linear Structure,astrophysics,1,0.0,0.0,
p-1020,16,Database deletion,coding,0,0.6632942174102643,-0.04489084051422176,0.0
p-1021,11,Little Red Dots,astrophysics,0,-1.386294361119891,-0.9808292530117263,0.0
p-1022,10,Large Linear Structure,astrophysics,0,2.19722457733622,0.0,
p-1023,23,Switch,brainteasers,1,-1.734601055388106,-0.6359887667199966,0.0
p-1024,14,Rust,coding,0,2.19722457733622,0.0,
p-1025,9,Large Linear Structure,astrophysics,1,0.0,0.04000533461369925,1.0
p-1026,22,Probability puzzle,brainteasers,1,-4.59511985013459,-4.59511985013459,0.0
p-1027,13,Rust,coding,1,-1.09861228866811,0.4177352006999788,1.0
p-1028,1,Bergs,brainteasers,1,0.2006706954621514,0.819709903868375,1.0
p-1029,12,Little Red Dots,astrophysics,0,0.2006706954621514,0.819709903868375,1.0
p-1030,16,Database deletion,coding,1,-1.152679509938386,-0.3989077075620054,0.0
p-1031,3,Early Universe Galaxies,astrophysics,0,2.19722457733622,-2.397895272798369,0.0
p-1032,20,Prefix-sum,coding,1,1.734601055388106,0.0,
p-1033,3,Early Universe Galaxies,astrophysics,1,1.324925414743599,0.9194603066354345,1.0
p-1034,11,Little Red Dots,astrophysics,0,0.8472978603872034,-0.5389965007326873,0.0
p-1035,3,Early Universe Galaxies,astrophysics,0,-0.2006706954621512,0.0,
p-1036,23,Switch,brainteasers,0,-0.6190392084062235,-0.2135741002980592,0.0
p-1037,1,Bergs,brainteasers,1,0.5753641449035619,-0.1784076574728184,0.0
p-1038,20,Prefix-sum,coding,0,1.386294361119891,2.772588722239782,1.0
p-1039,2,Bergs,brainteasers,0,-1.992430164690206,0.2047944126460128,1.0
p-1040,15,Database deletion,coding,1,-0.663294217410264,-0.8639649128724154,0.0
p-1041,10,Large Linear Structure,astrophysics,0,-0.8953840470548413,-0.8953840470548413,0.0
p-1042,4,Early Universe Galaxies,astrophysics,0,-0.6190392084062235,-0.6190392084062235,0.0
p-1043,22,Probability puzzle,brainteasers,0,-0.6190392084062235,-1.238078416812447,0.0
p-1044,20,Prefix-sum,coding,1,-2.197224577336219,-1.098612288668109,0.0
p-1045,17,ORM library,coding,1,0.4054651081081642,0.0,
p-1046,13,Rust,coding,1,-2.94443897916644,-1.55814461804655,0.0
p-1047,9,Large Linear Structure,astrophysics,0,-1.324925414743599,-0.7058862063373752,0.0
p-1048,17,ORM library,coding,0,0.0,1.09861228866811,1.0
p-1049,16,Database deletion,coding,0,-1.585627263740382,-1.585627263740382,0.0
p-1050,16,Database deletion,coding,1,-0.663294217410264,-0.663294217410264,0.0
p-1051,21,Probability puzzle,brainteasers,1,-4.59511985013459,-3.49650756146648,0.0
p-1052,24,Switch,brainteasers,0,4.595119850134589,0.0,
p-1053,6,Graviational Lens Modelling,astrophysics,1,-0.4054651081081643,-0.4054651081081643,0.0
p-1054,15,Database deletion,coding,0,1.386294361119891,1.627456417936779,1.0
p-1055,5,Graviational Lens Modelling,astrophysics,1,0.0,0.0,
p-1056,9,Large Linear Structure,astrophysics,1,0.8472978603872034,0.8472978603872034,1.0
p-1057,2,Bergs,brainteasers,0,2.090741096933769,1.427446879523505,1.0
p-1058,3,Early Universe Galaxies,astrophysics,1,1.386294361119891,0.5389965007326873,1.0
p-1059,10,Large Linear Structure,astrophysics,0,1.09861228866811,1.673976433571672,1.0
p-1060,6,Graviational Lens Modelling,astrophysics,1,0.4054651081081642,0.8109302162163285,1.0
p-1061,1,Bergs,brainteasers,0,1.734601055388106,0.5262898494635722,1.0
p-1062,13,Rust,coding,1,0.8472978603872034,0.8472978603872034,1.0
p-1063,14,Rust,coding,1,0.2006706954621514,0.0,
p-1064,20,Prefix-sum,coding,0,1.09861228866811,-0.2263131260754889,0.0
p-1065,23,Switch,brainteasers,0,0.8472978603872034,0.646627164925052,1.0
p-1066,22,Probability puzzle,brainteasers,0,-1.045968555182688,-0.3826743377724237,0.0
p-1067,20,Prefix-sum,coding,1,1.09861228866811,1.545924506711775,1.0
p-1068,22,Probability puzzle,brainteasers,0,-0.8472978603872036,-2.58189891577531,0.0
p-1069,24,Switch,brainteasers,0,-0.663294217410264,-0.663294217410264,0.0
p-1070,12,Little Red Dots,astrophysics,1,-1.734601055388106,-0.8873031950009028,0.0
p-1071,13,Rust,coding,0,-0.2006706954621512,-0.2006706954621512,0.0
p-1072,22,Probability puzzle,brainteasers,1,0.8472978603872034,0.4418327522790392,1.0
p-1073,12,Little Red Dots,astrophysics,1,-0.6190392084062235,-0.6190392084062235,0.0
p-1074,21,Probability puzzle,brainteasers,1,0.8472978603872034,0.4418327522790392,1.0
p-1075,9,Large Linear Structure,astrophysics,1,-2.586689344097942,-0.7713993774596932,0.0
p-1076,18,ORM library,coding,1,0.0,0.0,
p-1077,7,Internal Temperature of Stars,brainteasers,0,1.815289966638249,2.662587827025452,1.0
p-1078,10,Large Linear Structure,astrophysics,1,-2.197224577336219,-1.349926716949016,0.0
p-1079,9,Large Linear Structure,astrophysics,1,-0.4054651081081643,-0.4054651081081643,0.0
p-1080,11,Little Red Dots,astrophysics,0,0.8472978603872034,0.646627164925052,1.0
p-1081,24,Switch,brainteasers,1,2.19722457733622,0.0,
p-1082,16,Database deletion,coding,0,-1.09861228866811,-0.6931471805599455,0.0
p-1083,13,Rust,coding,1,-0.04000533461369925,0.0,
p-1084,8,Internal Temperature of Stars,brainteasers,1,1.386294361119891,1.386294361119891,1.0
p-1085,8,Internal Temperature of Stars,brainteasers,0,-0.8472978603872036,-0.8472978603872036,0.0
p-1086,19,Prefix-sum,coding,1,-0.4054651081081643,-0.4054651081081643,0.0
p-1087,23,Switch,brainteasers,1,-4.59511985013459,-4.189654742026425,0.0
p-1088,18,ORM library,coding,0,-0.3227733922630512,-0.5234440877252026,0.0
p-1089,14,Rust,coding,1,0.2818511521409875,0.08118045667883608,1.0
p-1090,13,Rust,coding,0,0.0,0.0,
p-1091,9,Large Linear Structure,astrophysics,0,-0.4054651081081643,0.9808292530117263,1.0
p-1092,9,Large Linear Structure,astrophysics,1,0.6190392084062236,-0.2282586519809798,0.0
p-1093,7,Internal Temperature of Stars,brainteasers,0,2.090741096933769,2.05073576232007,1.0
p-1094,7,Internal Temperature of Stars,brainteasers,1,0.9946225751440619,0.05016096630321065,1.0
p-1095,3,Early Universe Galaxies,astrophysics,0,0.4054651081081642,-0.2135741002980594,0.0
p-1096,10,Large Linear Structure,astrophysics,0,1.734601055388106,3.120895416507997,1.0
p-1097,8,Internal Temperature of Stars,brainteasers,0,-0.8953840470548413,-0.489918938946677,0.0
p-1098,2,Bergs,brainteasers,0,1.265666373331276,-0.3925617032722561,0.0
p-1099,18,ORM library,coding,1,2.944438979166439,2.944438979166439,1.0
p-1100,18,ORM library,coding,0,-0.5322168137473082,-1.195511031157573,0.0
p-1101,23,Switch,brainteasers,1,-0.6190392084062235,-0.6190392084062235,0.0
p-1102,14,Rust,coding,1,0.8472978603872034,0.8472978603872034,1.0
p-1103,1,Bergs,brainteasers,1,-0.4473122180436648,-0.1654610659026769,0.0
p-1104,11,Little Red Dots,astrophysics,1,-1.386294361119891,-1.063520968856839,0.0
p-1105,12,Little Red Dots,astrophysics,1,-1.324925414743599,1.619513564422842,1.0
p-1106,8,Internal Temperature of Stars,brainteasers,1,2.19722457733622,6.792344427470809,1.0
p-1107,9,Large Linear Structure,astrophysics,1,-0.8472978603872036,-0.8472978603872036,0.0
p-1108,1,Bergs,brainteasers,1,4.595119850134589,3.27019443539099,1.0
p-1109,12,Little Red Dots,astrophysics,0,1.386294361119891,2.233592221507094,1.0
p-1110,24,Switch,brainteasers,0,0.4054651081081642,-0.5891574670358977,0.0
p-1111,16,Database deletion,coding,0,0.0,-0.6190392084062236,0.0
p-1112,16,Database deletion,coding,0,0.708185057924486,0.2186368326057803,1.0
p-1113,9,Large Linear Structure,astrophysics,0,0.0,-0.4054651081081642,0.0
p-1114,5,Graviational Lens Modelling,astrophysics,0,1.900958761193047,1.495493653084883,1.0
p-1115,22,Probability puzzle,brainteasers,0,1.450010175505999,0.830970967099775,1.0
p-1116,13,Rust,coding,1,0.0,0.0,
p-1117,12,Little Red Dots,astrophysics,0,0.6190392084062236,0.6190392084062236,1.0
p-1118,4,Early Universe Galaxies,astrophysics,0,0.6190392084062236,0.2135741002980594,1.0
p-1119,12,Little Red Dots,astrophysics,0,2.19722457733622,1.349926716949016,1.0
p-1120,2,Bergs,brainteasers,0,2.090741096933769,-0.1064834804024501,0.0
p-1121,23,Switch,brainteasers,1,0.4054651081081642,-0.3483066942682161,0.0
p-1122,11,Little Red Dots,astrophysics,1,0.0,2.751535313041949,1.0
p-1123,10,Large Linear Structure,astrophysics,0,4.595119850134589,2.860518794746483,1.0
p-1124,3,Early Universe Galaxies,astrophysics,0,-0.8001193001121131,-0.8001193001121131,0.0
p-1125,14,Rust,coding,0,-0.4054651081081643,-1.791759469228055,0.0
p-1126,1,Bergs,brainteasers,0,0.0,0.4054651081081643,1.0
p-1127,3,Early Universe Galaxies,astrophysics,1,2.442347035369205,1.99503481732554,1.0
p-1128,17,ORM library,coding,0,-0.6190392084062235,0.4795730802618863,1.0
p-1129,2,Bergs,brainteasers,1,-4.59511985013459,-2.397895272798371,0.0
p-1130,11,Little Red Dots,astrophysics,1,0.8472978603872034,0.646627164925052,1.0
p-1131,4,Early Universe Galaxies,astrophysics,0,0.0,0.0,
p-1132,8,Internal Temperature of Stars,brainteasers,0,4.595119850134589,0.0,
p-1133,22,Probability puzzle,brainteasers,1,4.595119850134589,4.595119850134589,1.0
p-1134,11,Little Red Dots,astrophysics,1,0.6190392084062236,0.6190392084062236,1.0
p-1135,13,Rust,coding,0,0.8472978603872034,-0.2513144282809063,0.0
p-1136,10,Large Linear Structure,astrophysics,1,0.9444616088408513,1.563500817247075,1.0
p-1137,3,Early Universe Galaxies,astrophysics,0,1.09861228866811,0.6931471805599456,1.0
p-1138,5,Graviational Lens Modelling,astrophysics,1,0.0,-0.4054651081081642,0.0
p-1139,15,Database deletion,coding,0,0.0,-0.2006706954621514,0.0
p-1140,7,Internal Temperature of Stars,brainteasers,0,4.595119850134589,2.397895272798369,1.0
p-1141,11,Little Red Dots,astrophysics,1,0.8953840470548413,0.8953840470548413,1.0
p-1142,4,Early Universe Galaxies,astrophysics,1,0.4054651081081642,-0.9808292530117266,0.0
p-1143,19,Prefix-sum,coding,0,-1.152679509938386,-1.152679509938386,0.0
p-1144,20,Prefix-sum,coding,1,0.0,1.734601055388106,1.0
p-1145,12,Little Red Dots,astrophysics,1,0.8472978603872034,-0.2513144282809063,0.0
p-1146,1,Bergs,brainteasers,1,-0.4054651081081643,0.9808292530117263,1.0
p-1147,19,Prefix-sum,coding,0,0.6190392084062236,0.0,
p-1148,5,Graviational Lens Modelling,astrophysics,0,0.0,0.0,
p-1149,20,Prefix-sum,coding,1,0.0,0.8472978603872036,1.0
p-1150,6,Graviational Lens Modelling,astrophysics,0,-4.59511985013459,-3.747821989747386,0.0
p-1151,7,Internal Temperature of Stars,brainteasers,0,4.595119850134589,4.394449154672437,1.0
p-1152,16,Database deletion,coding,1,1.386294361119891,0.4909103140650495,1.0
p-1153,24,Switch,brainteasers,0,0.5753641449035619,-0.2719337154836415,0.0
p-1154,2,Bergs,brainteasers,0,0.5322168137473082,-0.3150810466398952,0.0
p-1155,19,Prefix-sum,coding,1,0.8472978603872034,0.8472978603872034,1.0
p-1156,14,Rust,coding,1,0.0,0.0,
p-1157,4,Early Universe Galaxies,astrophysics,0,-0.3227733922630512,0.2962658161431723,1.0
p-1158,2,Bergs,brainteasers,1,-2.313634929180631,-3.067406731557011,0.0
p-1159,16,Database deletion,coding,0,-2.197224577336219,-2.997343877448332,0.0
p-1160,7,Internal Temperature of Stars,brainteasers,0,-0.3639653772014119,0.4833324831857916,1.0
p-1161,8,Internal Temperature of Stars,brainteasers,0,0.0,0.0,
p-1162,19,Prefix-sum,coding,1,0.8472978603872034,-0.8873031950009029,0.0
p-1163,18,ORM library,coding,0,-0.8001193001121131,-0.8001193001121131,0.0
p-1164,1,Bergs,brainteasers,1,-0.2006706954621512,0.4183685129440723,1.0
p-1165,5,Graviational Lens Modelling,astrophysics,0,0.3227733922630509,-0.08269171584511337,0.0
p-1166,18,ORM library,coding,0,1.734601055388106,0.0,
p-1167,9,Large Linear Structure,astrophysics,1,-0.8472978603872036,-1.694595720774407,0.0
p-1168,7,Internal Temperature of Stars,brainteasers,1,0.6632942174102643,-1.329135947279942,0.0
p-1169,9,Large Linear Structure,astrophysics,1,4.595119850134589,0.0,
p-1170,24,Switch,brainteasers,1,2.19722457733622,1.09861228866811,1.0
p-1171,21,Probability puzzle,brainteasers,0,-2.197224577336219,2.397895272798371,1.0
p-1172,12,Little Red Dots,astrophysics,1,-1.09861228866811,-1.09861228866811,0.0
p-1173,24,Switch,brainteasers,0,0.08004270767353656,-0.538996500732687,0.0
p-1174,10,Large Linear Structure,astrophysics,1,0.4054651081081642,1.504077396776274,1.0
p-1175,19,Prefix-sum,coding,1,1.658228076603532,6.253347926738122,1.0
p-1176,4,Early Universe Galaxies,astrophysics,1,1.045968555182688,0.1986706947954842,1.0
p-1177,22,Probability puzzle,brainteasers,0,0.0,0.0,
p-1178,14,Rust,coding,0,0.0,-0.6190392084062236,0.0
p-1179,7,Internal Temperature of Stars,brainteasers,1,0.8472978603872034,0.8072925257735042,1.0
p-1180,17,ORM library,coding,0,2.19722457733622,1.489039519411734,1.0
p-1181,19,Prefix-sum,coding,0,0.0,0.0,
p-1182,6,Graviational Lens Modelling,astrophysics,0,-2.090741096933769,-1.808889944792782,0.0
p-1183,10,Large Linear Structure,astrophysics,1,0.0,0.0,
p-1184,5,Graviational Lens Modelling,astrophysics,0,0.0,0.0,
p-1185,3,Early Universe Galaxies,astrophysics,0,0.7537718023763803,0.04558674445189426,1.0
p-1186,22,Probability puzzle,brainteasers,1,-2.197224577336219,-2.905409635260705,0.0
p-1187,9,Large Linear Structure,astrophysics,0,0.6190392084062236,0.6190392084062236,1.0
p-1188,17,ORM library,coding,0,0.0,-0.6632942174102643,0.0
p-1189,18,ORM library,coding,0,-0.6190392084062235,-0.6190392084062235,0.0
p-1190,13,Rust,coding,1,0.0,0.0,
p-1191,24,Switch,brainteasers,1,2.19722457733622,1.791759469228055,1.0
p-1192,7,Internal Temperature of Stars,brainteasers,0,2.944438979166439,1.558144618046549,1.0
p-1193,7,Internal Temperature of Stars,brainteasers,0,2.751535313041948,0.4379003838613169,1.0
p-1194,17,ORM library,coding,1,2.090741096933769,-0.1064834804024501,0.0
p-1195,12,Little Red Dots,astrophysics,1,0.0,0.0,
p-1196,8,Internal Temperature of Stars,brainteasers,1,-1.045968555182688,-0.198670694795484,0.0
p-1197,17,ORM library,coding,1,1.208311205924534,0.3610133455373308,1.0
p-1198,22,Probability puzzle,brainteasers,0,0.2006706954621514,0.2006706954621514,1.0
p-1199,13,Rust,coding,1,0.2006706954621514,0.1606653608484522,1.0
p-1200,18,ORM library,coding,0,0.0,0.4054651081081643,1.0
p-1201,12,Little Red Dots,astrophysics,0,0.0,0.0,
p-1202,11,Little Red Dots,astrophysics,1,-0.2006706954621512,0.204794412646013,1.0
p-1203,6,Graviational Lens Modelling,astrophysics,1,1.09861228866811,0.2032282416132685,1.0
p-1204,18,ORM library,coding,0,1.09861228866811,1.504077396776274,1.0
p-1205,16,Database deletion,coding,0,-0.4054651081081643,-1.349926716949016,0.0
p-1206,4,Early Universe Galaxies,astrophysics,1,0.4054651081081642,0.2047944126460128,1.0
p-1207,5,Graviational Lens Modelling,astrophysics,1,0.3639653772014115,1.117737179577792,1.0
p-1208,18,ORM library,coding,1,0.0,0.0,
p-1209,4,Early Universe Galaxies,astrophysics,0,-1.386294361119891,-2.484906649788,0.0
p-1210,5,Graviational Lens Modelling,astrophysics,0,-0.6190392084062235,-0.3371880562652356,0.0
p-1211,23,Switch,brainteasers,1,0.0,0.0,
p-1212,22,Probability puzzle,brainteasers,1,-2.197224577336219,0.0,
p-1213,24,Switch,brainteasers,0,-3.476098689835273,-1.278874112499054,0.0
p-1214,3,Early Universe Galaxies,astrophysics,1,0.0,0.0,
p-1215,8,Internal Temperature of Stars,brainteasers,1,0.8953840470548413,0.09526474694272846,1.0
p-1216,17,ORM library,coding,1,0.4054651081081642,-0.2135741002980594,0.0
p-1217,2,Bergs,brainteasers,0,-1.386294361119891,-0.9808292530117263,0.0
p-1218,18,ORM library,coding,0,-1.045968555182688,-0.3826743377724237,0.0
p-1219,2,Bergs,brainteasers,0,4.595119850134589,5.442417710521792,1.0
p-1220,13,Rust,coding,1,-0.6190392084062235,-0.819709903868375,0.0
p-1221,13,Rust,coding,0,-0.1201443118420633,-0.6955084567456252,0.0
p-1222,4,Early Universe Galaxies,astrophysics,1,1.386294361119891,0.9808292530117266,1.0
p-1223,23,Switch,brainteasers,0,-1.09861228866811,0.6359887667199966,1.0
p-1224,13,Rust,coding,0,1.658228076603532,-0.5389965007326873,0.0
p-1225,19,Prefix-sum,coding,1,1.09861228866811,1.09861228866811,1.0
p-1226,23,Switch,brainteasers,0,-0.4054651081081643,-1.252762968495368,0.0
p-1227,4,Early Universe Galaxies,astrophysics,0,0.0,-0.1603426500751795,0.0
p-1228,14,Rust,coding,1,-0.4054651081081643,-0.4054651081081643,0.0
p-1229,8,Internal Temperature of Stars,brainteasers,0,-1.450010175505998,-0.06371581438610785,0.0
p-1230,21,Probability puzzle,brainteasers,1,0.9444616088408513,-0.1541506798272585,0.0
p-1231,4,Early Universe Galaxies,astrophysics,1,0.2006706954621514,-0.2047944126460128,0.0
p-1232,7,Internal Temperature of Stars,brainteasers,1,0.0,0.04000533461369925,1.0
p-1233,17,ORM library,coding,0,0.2006706954621514,0.6061358035703157,1.0
p-1234,2,Bergs,brainteasers,1,2.090741096933769,0.4325130203302372,1.0
p-1235,19,Prefix-sum,coding,0,0.8472978603872034,0.646627164925052,1.0
p-1236,9,Large Linear Structure,astrophysics,0,-0.0800427076735365,1.018569580994573,1.0
p-1237,21,Probability puzzle,brainteasers,0,-1.900958761193047,-0.3846112718249584,0.0
p-1238,3,Early Universe Galaxies,astrophysics,1,2.944438979166439,2.325399770760216,1.0
p-1239,20,Prefix-sum,coding,1,-0.4054651081081643,0.4418327522790393,1.0
p-1240,5,Graviational Lens Modelling,astrophysics,1,0.6190392084062236,-0.7672551527136672,0.0
p-1241,20,Prefix-sum,coding,0,0.0,0.0,
p-1242,11,Little Red Dots,astrophysics,0,1.734601055388106,1.734601055388106,1.0
p-1243,13,Rust,coding,0,-0.4054651081081643,-1.504077396776274,0.0
p-1244,20,Prefix-sum,coding,1,0.8472978603872034,0.2282586519809798,1.0
p-1245,6,Graviational Lens Modelling,astrophysics,1,-2.586689344097942,-2.586689344097942,0.0
p-1246,23,Switch,brainteasers,0,0.0,0.0,
p-1247,15,Database deletion,coding,0,1.386294361119891,2.484906649788001,1.0
p-1248,15,Database deletion,coding,0,-1.585627263740382,-0.7383294033531781,0.0
p-1249,16,Database deletion,coding,1,-0.2006706954621512,-0.5646360726635627,0.0
p-1250,6,Graviational Lens Modelling,astrophysics,0,0.8472978603872034,0.2282586519809798,1.0
p-1251,11,Little Red Dots,astrophysics,0,2.090741096933769,2.090741096933769,1.0
p-1252,16,Database deletion,coding,1,0.6190392084062236,0.4183685129440722,1.0
p-1253,6,Graviational Lens Modelling,astrophysics,0,0.0,0.0,
p-1254,20,Prefix-sum,coding,1,1.09861228866811,1.09861228866811,1.0
p-1255,11,Little Red Dots,astrophysics,0,0.2006706954621514,0.2006706954621514,1.0
p-1256,23,Switch,brainteasers,0,0.0,-1.386294361119891,0.0
p-1257,13,Rust,coding,0,1.386294361119891,1.386294361119891,1.0
p-1258,22,Probability puzzle,brainteasers,1,-4.59511985013459,0.0,
p-1259,10,Large Linear Structure,astrophysics,0,0.0,-0.2006706954621514,0.0
p-1260,20,Prefix-sum,coding,1,-1.734601055388106,-1.329135947279942,0.0
p-1261,18,ORM library,coding,1,0.0,0.2006706954621512,1.0
p-1262,11,Little Red Dots,astrophysics,0,0.4895482253187058,0.08408311721054157,1.0
p-1263,24,Switch,brainteasers,1,0.0,-0.4054651081081642,0.0
p-1264,10,Large Linear Structure,astrophysics,0,0.0,3.178053830347945,1.0
p-1265,20,Prefix-sum,coding,1,0.2006706954621514,-1.124254719281447,0.0
p-1266,16,Database deletion,coding,1,0.0,-0.8472978603872034,0.0
p-1267,6,Graviational Lens Modelling,astrophysics,0,-1.386294361119891,-0.538996500732687,0.0
p-1268,17,ORM library,coding,0,0.6190392084062236,0.6190392084062236,1.0
p-1269,22,Probability puzzle,brainteasers,1,-1.734601055388106,0.4626235219481127,1.0
p-1270,5,Graviational Lens Modelling,astrophysics,1,1.386294361119891,0.7672551527136672,1.0
p-1271,20,Prefix-sum,coding,0,-2.94443897916644,-2.097141118779237,0.0
p-1272,5,Graviational Lens Modelling,astrophysics,1,1.09861228866811,0.0,
p-1273,23,Switch,brainteasers,0,-0.2006706954621512,0.6466271649250523,1.0
p-1274,14,Rust,coding,0,0.0,0.0,
p-1275,16,Database deletion,coding,1,0.0,0.0,
p-1276,11,Little Red Dots,astrophysics,0,0.0,-4.595119850134589,0.0
p-1277,11,Little Red Dots,astrophysics,0,0.0,0.2006706954621512,1.0
p-1278,17,ORM library,coding,0,0.6190392084062236,-0.2282586519809798,0.0
p-1279,18,ORM library,coding,1,-0.6190392084062235,-1.108587433724929,0.0
p-1280,15,Database deletion,coding,0,1.152679509938386,-2.02537432040956,0.0
p-1281,11,Little Red Dots,astrophysics,0,1.09861228866811,0.0,
p-1282,7,Internal Temperature of Stars,brainteasers,1,2.944438979166439,0.0,
